617	2
618	3
619	8
620	4
621	5
622	10
623	8
624	3
625	7
626	7
627	3
628	3
629	3
630	1
631	4
632	10
633	8
634	2
635	8
636	4
637	6
638	1
639	2
640	6
641	10
642	6
643	2
644	1
645	3
646	7
647	8
648	2
649	7
650	2
651	3
652	7
653	4
654	2
655	3
656	6
657	4
658	5
659	4
660	3
661	4
662	2
663	2
664	5
665	1
666	7
667	10
668	2
669	10
670	4
671	1
672	7
673	6
674	6
675	1
676	1
677	5
678	8
679	4
680	9
681	4
682	3
683	2
684	7
685	2
686	8
687	2
688	5
689	5
690	3
691	4
692	2
693	5
694	2
695	9
696	7
697	9
698	3
699	7
700	3
701	2
702	2
703	2
704	6
705	1
706	2
707	2
708	6
709	7
710	6
711	6
712	5
713	6
714	3
715	2
716	2
717	9
718	7
719	8
720	2
721	4
722	5
723	6
724	4
725	1
726	5
727	2
728	5
729	5
730	10
731	1
732	2
733	4
734	5
735	4
736	5
737	9
738	8
739	10
740	7
741	6
742	9
743	7
744	2
745	1
746	3
747	2
748	3
749	4
750	2
751	4
752	4
753	3
754	5
755	3
756	8
757	9
758	4
759	2
760	5
761	4
762	2
763	9
764	3
765	3
766	6
767	3
768	5
769	1
770	9
771	7
772	3
773	9
774	10
775	2
776	2
777	2
778	6
779	5
780	2
781	9
782	4
783	4
784	2
785	5
786	4
787	6
788	3
789	5
790	6
791	2
792	5
793	4
794	4
795	4
796	9
797	3
798	6
799	2
800	10
801	10
802	8
803	2
804	4
805	9
806	6
807	4
808	9
809	9
810	5
811	8
812	3
813	2
814	2
815	9
816	6
817	2
818	3
819	6
820	5
821	4
822	7
823	4
824	10
825	8
826	5
827	5
828	5
829	3
830	2
831	2
832	7
833	7
834	4
835	2
836	2
837	3
838	2
839	5
840	9
841	2
842	2
843	3
844	10
845	5
846	2
847	3
848	3
849	2
850	5
851	4
852	7
853	10
854	4
855	3
856	4
857	2
858	2
859	8
860	3
861	1
862	5
863	1
864	3
865	8
866	2
867	2
868	3
869	2
870	10
871	2
872	4
873	5
874	9
875	5
876	4
877	6
878	4
879	2
880	2
881	4
882	6
883	2
884	3
885	8
886	8
887	6
888	3
889	4
890	10
891	4
892	2
893	5
894	2
895	3
896	2
897	8
898	3
899	2
900	6
901	3
902	2
903	7
904	7
905	3
906	8
907	2
908	7
909	7
910	2
911	7
912	7
913	9
914	4
915	2
916	3
917	2
918	2
919	8
920	5
921	3
922	5
923	5
924	10
925	6
926	6
927	3
928	5
929	5
930	7
931	2
932	4
933	3
934	3
935	6
936	9
937	3
938	9
939	3
940	7
941	2
942	8
943	2
944	5
945	9
946	7
947	3
948	2
949	3
950	3
951	7
952	3
953	7
954	7
955	2
956	2
957	3
958	2
959	9
960	9
961	7
962	7
963	3
964	3
965	8
966	3
967	8
968	7
969	3
970	3
971	3
972	2
973	8
974	5
975	6
976	3
977	3
978	2
979	8
980	5
981	7
982	4
983	6
984	6
985	6
986	2
987	7
988	2
989	8
990	3
991	10
992	2
993	7
994	3
995	2
996	3
997	3
998	4
999	3
1000	1
