146	687
146	1647
146	1699
147	202
147	396
147	676
147	974
147	1495
147	1751
148	646
148	822
148	1049
149	228
149	530
149	635
149	809
149	1155
150	279
150	1012
150	1662
150	1668
151	257
151	786
151	936
151	1113
151	1827
151	1986
152	841
152	1024
152	1040
152	1139
152	1205
153	224
153	285
153	289
153	1723
154	440
154	1110
154	1457
155	186
155	273
155	1149
155	1595
155	1665
155	1954
156	221
156	357
156	1189
156	1308
156	1434
156	1470
157	304
157	489
157	1047
157	1108
157	1141
158	319
158	394
158	489
158	917
158	1765
158	1825
159	223
159	1281
159	1543
160	181
160	269
160	465
160	1058
160	1406
160	1585
161	1261
161	1610
162	168
162	350
162	511
162	1241
163	338
163	1665
163	1849
164	767
164	1242
164	1398
165	704
165	766
165	1725
165	1981
166	1184
166	1442
166	1443
167	419
167	1357
167	1428
167	1694
167	1920
168	281
168	899
168	1684
168	1685
169	210
169	309
169	773
169	1068
170	233
170	299
170	739
170	768
171	685
171	1136
171	1191
171	1368
171	1525
172	418
172	485
172	716
172	1975
173	331
173	431
173	471
173	963
174	353
174	521
174	578
174	1058
174	1223
175	1356
175	1495
176	405
176	1301
176	1432
176	1517
176	1987
177	209
177	283
177	609
178	263
178	774
178	1072
178	1251
178	1610
179	391
179	591
179	1999
180	1088
180	1597
180	1728
181	552
181	881
181	1025
182	510
182	625
182	644
182	950
183	692
183	861
183	1755
184	606
184	931
184	1678
184	1933
185	197
185	1096
185	1352
186	321
186	501
186	1666
187	532
187	849
187	1559
187	1655
188	338
188	469
188	907
189	594
189	804
189	1727
190	441
190	520
190	915
190	1380
190	1888
191	416
191	612
191	871
191	1032
191	1677
192	242
192	330
192	891
192	944
192	1811
193	221
193	300
193	747
193	1079
194	392
194	678
194	680
194	1302
194	1393
195	215
195	1246
195	1711
195	1899
196	409
196	492
196	1259
196	1703
197	821
197	962
197	1956
198	288
198	327
198	361
198	1793
199	272
199	620
199	777
199	917
199	926
200	265
200	455
200	693
200	1369
201	1104
201	1171
201	1606
201	1951
202	639
202	802
203	605
203	681
203	1200
203	1425
204	279
204	341
204	770
205	581
205	979
205	1550
205	1792
205	1891
206	341
206	571
206	804
206	1636
207	430
207	701
207	1808
207	1921
208	378
208	622
208	679
208	778
208	1455
209	295
209	476
210	398
210	929
211	794
211	1431
211	1432
211	1703
212	668
212	914
212	1326
212	1781
213	310
213	640
213	1536
214	568
214	1283
214	1357
214	1550
215	616
215	654
215	1243
215	1874
216	417
216	583
216	949
216	1628
217	988
217	1348
217	1527
217	1663
218	375
218	1500
218	1714
219	1469
219	1674
219	1896
220	1439
220	1775
220	1860
220	1972
221	401
222	327
222	739
222	1013
222	1695
223	671
223	1079
224	343
224	731
224	1995
225	360
225	624
225	1782
226	526
226	612
226	840
226	862
226	1290
227	415
227	1093
227	1474
227	1667
228	722
229	388
229	702
229	1876
230	255
230	726
230	1445
230	1738
231	278
231	669
231	1243
232	276
232	790
232	920
233	712
233	1196
233	1476
233	1514
234	805
234	1798
235	659
235	879
235	1031
236	314
236	1096
236	1158
236	1961
237	376
237	600
237	1437
238	1349
238	1613
239	666
239	813
239	1560
239	1822
240	386
240	1059
240	1191
240	1815
241	662
241	704
241	842
241	1638
242	356
242	560
243	267
243	443
243	1615
244	598
244	628
244	1354
244	1692
245	314
245	347
245	666
245	851
246	762
246	1864
247	404
247	634
247	1157
248	311
248	739
248	1159
248	1212
249	429
249	853
249	1805
250	317
250	1428
251	1471
251	1534
251	1599
252	381
252	692
252	1171
252	1516
253	328
253	533
254	295
254	564
255	468
255	1098
255	1545
256	322
256	413
256	754
256	1177
257	298
257	1580
258	382
258	459
259	463
259	1119
259	1791
260	880
260	1134
260	1263
261	732
261	1749
262	1598
262	1770
262	1789
263	1758
263	1929
264	866
264	1291
264	1449
264	1718
265	1217
265	1659
266	303
266	350
266	1527
267	905
267	1093
268	299
268	384
268	910
268	1303
269	711
269	1224
269	1406
270	900
270	1039
270	1431
271	623
271	1952
272	993
272	1267
272	1724
273	423
273	664
274	471
274	1062
275	1769
276	1178
276	1652
276	1799
277	394
277	1520
278	490
278	654
278	1522
279	305
280	985
280	1055
280	1372
280	1401
281	334
281	1844
282	666
282	713
282	759
282	1683
283	481
283	779
283	877
284	400
284	995
284	1993
285	366
285	661
285	1668
286	331
286	356
286	1231
286	1836
287	659
287	763
287	927
287	1570
288	339
288	392
288	1214
289	528
289	1546
289	1819
290	408
290	553
290	1199
290	1447
291	762
291	1005
292	439
292	497
293	1121
293	1903
294	482
294	1775
295	383
296	819
296	921
297	557
297	1683
298	751
298	1661
299	797
299	1970
300	349
300	474
300	508
301	359
301	1012
301	1074
301	1511
302	537
303	461
303	901
304	438
304	698
305	925
305	1374
305	1972
306	708
306	1053
306	1578
307	367
307	847
307	1154
308	467
308	734
309	473
309	842
310	1359
311	388
311	1593
312	638
312	1870
313	674
313	813
313	1324
313	1677
314	692
314	717
315	362
315	875
315	1404
315	1851
316	333
316	356
316	1091
317	828
317	919
318	322
318	660
318	1192
318	1486
319	503
319	1050
320	856
320	1895
321	700
321	1776
322	1105
323	619
323	845
323	1701
323	1889
324	434
324	684
324	966
324	1026
325	712
325	937
325	1063
325	1804
326	443
326	599
326	1394
326	1632
327	376
328	419
328	877
329	354
329	454
329	1618
330	340
330	420
331	1323
332	1048
332	1070
333	429
333	1169
334	406
334	1515
334	1629
335	974
336	452
336	531
336	1275
336	1511
337	1155
337	1739
337	1897
337	1910
338	829
339	664
339	826
339	1001
340	720
340	1074
342	651
343	536
343	661
343	1390
344	1545
344	1693
345	439
345	1728
346	721
346	1538
346	1768
347	459
347	1758
348	494
348	643
348	791
348	1726
349	542
349	1081
350	545
351	558
351	1723
352	825
352	1958
353	943
353	954
354	515
354	787
354	811
355	533
355	766
355	1116
355	1420
356	1493
357	617
358	376
358	988
358	1630
359	1060
359	1509
359	1982
360	610
360	844
360	1462
361	849
361	1214
361	1306
362	1279
362	1565
363	1010
363	1269
363	1513
364	579
364	820
364	821
365	1097
365	1469
366	1573
367	1070
367	1602
367	1700
368	548
368	1336
368	1873
369	498
369	651
369	1378
369	1410
370	387
370	581
370	787
371	728
371	1612
372	515
372	843
372	1916
373	441
373	969
374	520
374	1696
375	818
375	1016
375	1494
376	1416
377	388
377	434
378	1319
378	1539
379	1212
379	1982
380	1468
380	1687
380	1957
381	791
382	477
382	760
382	1834
383	1804
384	1038
384	1760
385	1239
385	1530
385	1740
386	756
386	948
387	480
387	694
387	854
388	756
389	717
389	1170
389	1228
390	474
390	1039
391	428
391	1174
391	1916
392	882
392	1306
393	450
393	958
393	1850
395	572
395	1788
397	771
397	1341
398	570
398	1164
399	449
399	851
399	1715
399	1950
400	627
400	776
401	896
401	899
402	1446
402	1609
402	1720
403	504
403	694
403	1876
404	627
404	1710
405	973
405	1913
406	442
407	685
407	1122
407	1195
408	768
408	1447
410	912
410	1762
411	1060
411	1687
412	495
412	1090
414	554
414	1620
415	457
415	1978
416	744
416	819
417	493
418	592
418	1430
419	1262
420	707
420	888
421	686
421	1247
422	502
422	1412
423	1086
423	1227
424	1006
424	1694
424	1951
425	476
425	1854
426	868
426	1141
426	1333
427	446
427	846
427	1870
428	597
428	1088
430	1721
431	509
431	646
432	858
432	976
432	1605
433	451
433	1194
435	614
436	1025
436	1369
437	1112
438	1426
438	1504
440	791
442	780
442	1510
443	1237
444	541
444	753
445	640
445	1312
446	1887
447	570
447	681
447	818
448	676
448	857
450	527
450	1197
451	527
451	1680
452	473
452	771
453	1180
453	1238
453	1925
454	714
454	1590
455	898
455	991
456	1095
457	1657
458	1763
460	506
460	942
460	1218
461	684
461	1701
462	475
462	1727
464	983
464	1112
465	1418
466	733
466	1454
467	613
467	700
468	575
469	727
470	1487
470	1587
471	610
472	1602
473	1021
474	1337
475	782
477	1184
477	1944
478	999
478	1777
478	1862
479	776
479	1292
479	1838
480	892
480	1473
481	1014
482	1477
483	1059
483	1849
484	798
484	1258
485	1036
486	1832
486	1986
488	779
490	769
490	1488
491	1741
492	1541
492	1613
493	1269
494	1686
495	1405
496	653
496	1848
497	1295
498	938
498	1209
499	643
500	1459
501	690
501	700
502	1991
503	656
503	1799
504	634
504	1363
505	571
505	1989
506	779
506	782
507	602
507	871
507	1311
510	1301
510	1530
511	1296
511	1364
512	1300
512	1458
513	1490
513	1977
514	761
515	1540
516	775
516	1621
517	806
517	1403
517	1762
518	1371
519	1340
519	1955
520	837
521	1263
521	1673
522	623
522	1940
523	956
523	1464
523	1564
524	1045
524	1909
525	590
525	1101
525	1496
526	604
528	1031
528	1071
529	1210
530	1366
531	757
532	595
532	835
533	705
534	1033
535	542
535	1750
536	924
537	754
537	903
538	1947
539	740
539	1729
539	1979
540	726
541	632
542	979
543	586
543	684
543	1824
544	788
544	1379
545	1152
546	732
546	1555
547	945
547	1057
547	1510
548	565
548	1125
549	1083
549	1118
550	745
550	1803
551	1208
551	1667
551	1931
552	594
552	962
553	1890
554	687
554	800
555	1064
556	1275
556	1388
558	1978
559	672
559	1466
560	577
560	647
561	789
561	882
562	632
562	1500
562	1586
563	667
563	1615
564	609
565	1790
565	1922
566	745
567	858
567	890
568	1540
569	662
569	817
572	1277
574	706
574	957
574	1872
575	601
575	731
576	1334
576	1543
576	1827
577	1384
577	1737
579	1098
580	599
580	635
580	713
581	600
582	948
582	981
582	1504
583	1485
584	1882
585	989
585	1558
585	1815
586	786
586	1839
587	1742
588	677
588	1036
589	1434
590	1115
590	1232
591	972
591	1898
592	1976
593	663
593	1548
594	1949
595	822
595	1298
596	1087
597	1176
597	1187
598	865
599	1478
602	1130
602	1183
603	980
603	1224
605	914
605	1597
606	1512
607	1173
608	721
608	1219
610	1635
611	641
611	1745
611	1780
612	1393
613	968
613	1111
614	1030
615	1252
615	1817
616	908
617	957
618	802
618	1477
619	960
619	1007
621	1148
621	1851
622	682
623	1424
625	1995
626	986
626	1429
627	845
628	1336
630	1049
630	1967
631	1496
631	1566
631	1988
633	1109
634	702
635	1211
636	1320
637	752
637	1178
637	1268
638	1363
638	1645
639	861
639	1225
640	722
642	736
642	772
642	1709
643	1237
644	1996
645	777
645	1273
645	1653
647	1669
648	715
648	771
648	1738
649	801
649	1852
650	1721
652	722
652	1084
653	675
654	696
655	898
655	1581
655	1616
656	1671
657	1156
657	1887
658	1271
659	1942
660	1234
660	1907
663	671
664	1314
665	1004
665	1053
667	1244
668	1415
668	1899
669	1159
670	730
670	783
673	734
673	1295
673	1461
674	1572
676	1286
678	1017
678	1648
679	934
679	1463
680	1529
682	1165
683	775
685	1875
686	1756
688	958
688	1250
688	1770
689	763
689	1082
689	1513
690	1189
690	1902
691	1267
691	1421
691	1554
693	1097
694	1143
695	1040
695	1881
696	1835
697	812
697	1371
698	1841
699	726
699	935
699	1909
701	1110
702	748
703	1657
703	1863
704	1394
705	1784
705	1965
706	792
706	975
707	718
708	1408
708	1422
709	1186
709	1671
709	1765
710	1645
711	1162
711	1859
712	1327
713	1923
714	1272
714	1332
715	1483
716	772
716	1139
717	1283
718	964
718	1367
719	1153
719	1235
720	1147
723	1316
723	1947
724	1104
724	1218
724	1919
725	902
727	878
728	987
729	759
730	832
730	928
731	1294
734	1984
735	850
735	923
736	1718
737	1927
738	1037
738	1910
740	1977
741	1772
741	1983
742	1211
742	1482
743	1146
743	1474
744	767
744	1143
745	1486
746	1001
746	1840
748	1593
749	864
749	913
750	1258
750	1276
750	1806
751	796
751	1795
752	1350
752	1542
753	952
753	1403
755	1828
755	1992
756	1499
757	1438
757	1518
758	972
758	1027
758	1481
759	1102
760	1047
760	1669
761	1464
763	876
764	1290
764	1743
765	1874
766	1167
768	1574
769	1632
770	1248
772	1911
773	1080
774	1533
774	1786
775	977
777	1578
778	1537
778	1962
780	1713
781	1133
781	1342
782	880
783	994
784	1358
784	1697
784	1871
785	1002
785	1386
787	1882
788	1846
789	798
789	1648
790	1351
790	1420
792	1575
793	1652
793	1884
794	1547
795	947
795	1034
795	1996
796	1387
803	1456
805	1641
806	1329
807	1033
808	1720
810	1204
810	1699
811	1841
812	1536
814	941
816	1277
820	921
823	1691
824	1880
826	1915
827	1156
827	1852
828	1341
829	1094
830	913
831	1430
831	1639
832	1893
834	1839
835	1937
836	1072
836	1335
838	1250
839	1400
839	1524
848	1506
853	1330
854	911
855	1003
855	1163
856	1460
857	1488
859	1801
860	1830
862	1451
863	1293
864	1118
866	1028
867	1375
867	1895
868	1879
869	1327
870	1997
874	1489
874	1529
875	1867
878	1457
881	1109
883	919
883	1304
884	959
885	929
886	1535
887	981
888	1458
889	1318
890	1746
891	1253
894	1836
895	1255
900	1531
901	1908
902	924
903	964
904	1002
905	1981
906	1746
907	1422
909	1922
910	1741
912	1466
916	1759
918	1089
920	1254
923	1376
925	1783
926	1127
927	1688
928	1866
930	1507
930	1650
931	1377
932	1583
933	1975
935	1507
936	1265
939	1472
940	1476
943	1288
944	1391
949	1335
950	1427
951	1463
953	1163
955	1020
955	1066
956	1127
959	1240
961	1630
963	1126
965	1857
967	1763
968	1455
970	975
971	1915
978	1912
980	1161
982	1193
983	1735
984	1000
985	1225
989	1705
990	1784
991	1616
992	998
993	1309
996	1853
997	1480
998	1226
1004	1643
1005	1185
1006	1249
1007	1532
1009	1289
1013	1465
1014	1800
1015	1397
1017	1776
1018	1621
1019	1773
1019	1809
1020	1544
1022	1122
1022	1136
1023	1475
1023	1883
1026	1968
1027	1973
1028	1080
1029	1368
1029	1955
1034	1651
1035	1440
1041	1468
1042	1288
1043	1067
1045	1936
1046	1219
1050	1670
1052	1230
1054	1456
1055	1798
1061	1576
1064	1946
1065	1416
1065	1938
1066	1926
1067	1964
1069	1131
1069	1640
1073	1453
1075	1754
1076	1207
1078	1563
1081	1706
1082	1174
1083	1551
1085	1154
1085	1314
1089	1229
1090	1274
1091	1256
1092	1501
1092	1941
1094	1845
1095	1638
1099	1282
1099	1344
1103	1664
1103	1920
1105	1834
1106	1321
1107	1221
1107	1562
1111	1470
1114	1366
1115	1553
1116	1565
1117	1373
1117	1487
1121	1966
1123	1142
1123	1452
1124	1129
1125	1181
1126	1913
1128	1396
1129	1503
1130	1310
1137	1596
1144	1213
1145	1768
1146	1633
1151	1479
1152	1556
1153	1732
1157	1259
1158	1886
1160	1950
1162	1331
1165	1360
1166	1270
1167	1546
1168	1704
1172	1449
1172	1843
1175	1843
1176	1440
1177	1712
1179	1579
1179	1619
1180	1305
1182	1226
1183	1787
1185	1726
1186	1338
1188	1820
1188	1931
1192	1842
1195	1966
1196	1444
1197	1280
1199	1465
1201	1622
1202	1766
1203	1794
1203	1998
1206	1346
1206	1956
1210	1742
1213	1389
1215	1381
1215	1624
1216	1858
1217	1321
1220	1890
1221	1737
1230	1983
1231	1544
1232	1502
1233	1450
1233	1888
1239	1372
1240	1297
1242	1990
1245	1362
1246	1604
1248	1607
1249	1345
1251	1467
1252	1315
1254	1553
1257	1696
1257	1733
1260	1881
1264	1409
1268	1672
1270	1892
1272	1761
1273	1818
1278	1994
1279	1595
1280	1390
1282	1911
1285	1376
1286	1585
1287	1816
1291	1596
1293	1549
1298	1309
1299	1607
1300	1734
1307	1397
1308	1833
1310	1326
1311	1656
1312	1808
1313	1359
1317	1681
1317	1736
1318	1499
1319	1969
1320	1868
1322	1549
1323	1552
1324	1866
1329	1570
1331	1385
1332	1473
1333	1365
1334	1771
1337	1354
1339	1370
1342	1889
1343	1479
1347	1932
1349	1623
1351	1532
1352	1426
1353	1417
1353	1560
1358	1635
1361	1647
1375	1939
1377	1945
1378	1498
1379	1831
1381	1576
1382	1625
1386	1785
1391	1491
1392	1561
1398	1783
1399	1932
1402	1634
1405	1625
1407	1812
1408	1588
1409	1583
1413	1658
1417	1724
1419	1444
1421	1620
1423	1633
1424	1682
1425	1508
1433	1519
1433	1788
1435	1627
1438	1614
1439	1814
1445	1928
1450	1618
1452	1539
1454	1930
1460	1960
1461	1559
1472	1730
1484	1795
1490	1498
1492	1537
1492	1654
1494	1948
1497	1906
1497	1963
1501	1571
1502	1921
1505	1640
1505	1943
1515	1756
1518	1745
1520	1778
1521	1689
1524	1967
1525	1785
1528	1629
1528	1641
1533	1656
1547	1789
1548	1835
1552	1740
1561	1681
1563	1611
1566	1999
1567	1626
1568	1814
1569	1573
1569	1914
1571	1935
1574	1642
1577	1912
1582	1860
1582	1989
1584	1837
1588	1959
1589	1662
1589	1847
